,0,soja05,maiz05,gruesa05,soja06,maiz06,gruesa06,soja07,maiz07,gruesa07,soja08,maiz08,gruesa08,soja09,maiz09,gruesa09,soja10,maiz10,gruesa10,soja11,maiz11,gruesa11,soja12,maiz12,gruesa12,soja13,maiz13,gruesa13,soja14,maiz14,gruesa14,soja15,maiz15,gruesa15,soja16,maiz16,gruesa16,soja17,maiz17,gruesa17,soja18,maiz18,gruesa18,soja19,maiz19,gruesa19
79,6882,0.0570096808892076,0.2,0.1285048404446038,0.10670949321912919,-0.06153846153846154,0.022585515840333824,0.14195361911454674,0.3696923076923077,0.25582296340342725,0.09497964721845319,-0.01463963963963964,0.04017000378940677,-0.64492989892403,-0.40878378378378377,-0.5268568413539069,0.16954678839256604,0.40765765765765766,0.28860222302511185,0.12995807803934215,-0.24397435897435898,-0.05700814046750842,-0.10285006195786865,-0.2,-0.15142503097893434,0.016728624535315983,0.4426229508196721,0.22967578767749405,0.07753846153846154,0.17142857142857143,0.1244835164835165,0.3190127970749543,0.37142857142857144,0.3452206842517629,0.09994288977727013,-0.04878048780487805,0.02558120098619604,0.13926940639269406,0.15853658536585366,0.14890299587927386,-0.2148972602739726,-0.0975609756097561,-0.15622911794186434,-1.0,-1.0,-1.0
80,6588,0.2573099415204678,0.22448979591836735,0.2408998687194176,0.2678185745140389,0.02040816326530612,0.14411336888967252,0.0804037591367908,0.26666666666666666,0.17353521290172874,0.042446524064171126,-0.05128205128205128,-0.004417763608940077,-0.5989046391752577,-0.358974358974359,-0.4789394990748084,0.07087628865979381,0.15384615384615385,0.11236122125297383,-0.11189483808913113,-0.11089743589743589,-0.11139613699328352,-0.1394677781340173,-0.16,-0.14973388906700866,0.15496134020618557,0.14864864864864866,0.15180499442741713,0.2419458762886598,0.05405405405405406,0.14799996517135694,0.2625841615902533,0.21621621621621623,0.23940018890323475,0.2722623345367028,0.3333333333333333,0.302797833935018,-0.05606694560669456,0.11764705882352941,0.030790056608417424,-0.3726638772663877,-0.17647058823529413,-0.27456723275084094,-1.0,-1.0,-1.0
81,6007,0.4180660104226983,0.65,0.5340330052113491,-0.03184713375796178,-0.25,-0.1409235668789809,-0.17105263157894737,-0.1,-0.1355263157894737,0.2577751196172249,-0.05263157894736842,0.10257177033492823,-0.5639837869137232,-0.42105263157894735,-0.49251820924633527,-0.18421052631578946,-0.027777777777777776,-0.10599415204678361,-0.09276315789473684,-0.1375,-0.11513157894736842,0.7027417027417028,0.14285714285714285,0.42279942279942284,0.4184704184704185,0.3142857142857143,0.36637806637806636,-0.2893217893217893,-0.3888888888888889,-0.33910533910533913,0.28063814358230604,-0.11428571428571428,0.08317621464829589,1.1348803480783176,0.6103059581320451,0.8725931531051814,0.4920724801812005,0.6857142857142857,0.5888933829477431,-0.24821973550356052,0.25,0.0008901322482197382,-1.0,-1.0,-1.0
82,6112,0.2843503528435035,0.18039161227607275,0.23237098255978814,0.19266394961096703,0.11095681155395085,0.15181038058245894,0.04219269102990033,0.26666666666666666,0.15442967884828349,0.05703923508077811,-0.075,-0.008980382459610945,-0.5177763413057531,-0.28325,-0.40051317065287656,0.04880413703943116,0.0,0.02440206851971558,-0.0822441823398151,-0.094375,-0.08830959116990755,-0.14376793114440548,-0.15,-0.14688396557220273,0.06949314631813835,0.08108108108108109,0.07528711369960972,0.1322919987248964,0.08108108108108109,0.10668653990298874,0.2092950717404866,0.21621621621621623,0.2127556439783514,0.09583975346687211,0.1,0.09791987673343605,0.05096870342771982,0.125,0.0879843517138599,-0.313953488372093,-0.125,-0.2194767441860465,-1.0,-1.0,-1.0
83,6147,0.39069591527987896,0.17567567567567569,0.28318579547777734,0.16276477146042365,0.14864864864864866,0.15570671005453615,0.15886524822695036,0.30666666666666664,0.2327659574468085,0.18971631205673758,0.037037037037037035,0.11337667454688731,-0.6494087567913072,-0.5,-0.5747043783956536,-0.0019175455417066154,0.023809523809523808,0.010945989133908596,-0.344838606583573,-0.13541176470588234,-0.24012518564472768,0.03291786513263023,0.058823529411764705,0.04587069727219747,-0.027165228507510387,-0.03529411764705882,-0.031229673077284605,-0.20044828690361832,-0.23809523809523808,-0.2192717624994282,-0.2795663600525624,-0.12804878048780488,-0.20380757027018365,0.4301161393672407,0.15661994829228468,0.29336804382976267,0.25624178712220763,0.07317073170731707,0.16470625941476236,-0.16754270696452037,-0.0975609756097561,-0.13255184128713823,-1.0,-1.0,-1.0
84,6154,0.40587768069896746,0.2647058823529412,0.3352917815259543,0.11655472145397076,0.014705882352941176,0.06563030190345596,0.07735849056603773,0.30434782608695654,0.19085315832649713,0.22682743029389602,0.17142857142857143,0.19912800086123372,-0.6709129511677282,-0.5114814814814815,-0.5911972163246049,0.07077140835102619,0.04938271604938271,0.06007706220020445,-0.2605954465849387,-0.12402439024390244,-0.19230991841442058,0.053239929947460594,-0.024390243902439025,0.014424843022510785,0.029422066549912435,-0.0125,0.008461033274956217,-0.24430078257910853,-0.25,-0.24715039128955427,-0.27798570942497447,-0.12658227848101267,-0.20228399395299357,0.6010805943268798,0.16942781567590143,0.3852542050013906,0.2187818986049677,0.05063291139240506,0.1347074049986864,-0.24532153793807418,-0.17721518987341772,-0.21126836390574594,-1.0,-1.0,-1.0
85,6231,0.3662222222222222,0.07142857142857142,0.2188253968253968,0.07635372029606545,-0.07142857142857142,0.0024625744337470126,-0.16917984553144538,0.12857142857142856,-0.020304208480008412,0.007401636151149201,0.0,0.0037008180755746006,-0.462877030162413,-0.3142857142857143,-0.38858137222406364,0.04949729311678268,0.14285714285714285,0.09617721798696277,-0.14733178654292342,-0.11285714285714285,-0.13009446470003314,0.09048723897911833,0.14285714285714285,0.11667219091813058,-0.10634184068058777,0.14285714285714285,0.018257651088277538,0.01947209000432713,-0.24050632911392406,-0.11051711955479847,0.08488964346349745,0.0,0.042444821731748725,0.4121392190152801,0.1,0.2560696095076401,0.25586854460093894,0.03896103896103896,0.14741479178098896,-0.10641627543035993,-0.35064935064935066,-0.2285328130398553,-1.0,-1.0,-1.0
86,6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,6277,0.289906103286385,0.25,0.2699530516431925,0.19494320263832907,0.11842105263157894,0.156682127634954,0.09360108917631041,0.18518518518518517,0.1393931371807478,-0.04886399004046063,-0.058823529411764705,-0.05384375972611267,-0.5975723622782446,-0.39847058823529413,-0.4980214752567694,-0.011826953003423592,0.15294117647058825,0.07055711173358233,-0.2274015748031496,-0.18411764705882352,-0.20575961093098655,-0.43905511811023623,-0.6823529411764706,-0.5607040296433534,-0.1793193717277487,-0.0125,-0.09590968586387436,0.11802232854864433,-0.08860759493670886,0.014707366805967736,0.2703349282296651,0.3194444444444444,0.29488968633705476,0.34250398724082937,0.3611111111111111,0.35180754917597024,0.012482168330955777,0.20253164556962025,0.10750690695028801,-0.04529243937232525,0.0759493670886076,0.015328463858141173,-1.0,-1.0,-1.0
88,6287,0.41523809523809524,0.36363636363636365,0.38943722943722947,0.20427236315086783,0.2727272727272727,0.23849981793907027,0.16833333333333333,0.2714285714285714,0.21988095238095237,0.09,0.0,0.045,-0.4514525993883792,-0.32857142857142857,-0.3900120139799039,-0.035932721712538224,0.14285714285714285,0.05346221057230231,-0.0959480122324159,0.03514285714285714,-0.03040257754477938,-0.04472477064220184,0.10405741098537125,0.029666320171584704,-0.31165741475019826,-1.0,-0.6558287073750991,-0.12605042016806722,-0.309964118134143,-0.2180072691511051,0.018604651162790697,0.0,0.009302325581395349,0.2816067653276956,0.08571428571428572,0.18366052552099066,0.0967206309672063,0.10405741098537125,0.10038902097628877,-0.28850145288501455,-0.309964118134143,-0.29923278550957877,-1.0,-1.0,-1.0
89,6308,,0.11627906976744186,,,0.233953488372093,,,0.13636363636363635,,,0.08333333333333333,,,-0.4,,,0.36,,,0.2384313725490196,,,0.13403846153846155,,,0.31926121372031663,,,-0.15211124300491777,,,-0.06732236730540953,,,0.11921315923350856,,0.3251301467108377,0.09246358454718176,0.20879686562900973,0.04093816631130064,0.0766307789740342,0.058784472642667424,-1.0,-1.0,-1.0
90,6329,0.0037326094333220224,0.11428571428571428,0.059009161859518156,0.00508992195453003,-0.2857142857142857,-0.14031218187987785,0.1340346114692908,0.25,0.1920173057346454,0.1649763353617309,0.14285714285714285,0.15391673910943687,-0.5689655172413793,-0.42857142857142855,-0.4987684729064039,0.13116970926301555,0.42857142857142855,0.27987056891722206,0.19176232275489535,-0.07051282051282051,0.06062475112103742,-0.1696588868940754,-0.19230769230769232,-0.18098328960088386,0.09575104727707959,0.2413793103448276,0.1685651788109536,-0.1022115959354453,-0.125,-0.11360579796772266,0.056485355648535567,0.1724137931034483,0.11444957437599193,0.05110579796772265,0.04827586206896552,0.04969083001834408,-0.11686096104634631,0.07894736842105263,-0.018956796312646844,-0.4276371907876031,-0.20394736842105263,-0.3157922796043279,-1.0,-1.0,-1.0
91,6336,,0.09302325581395349,,,0.2344186046511628,,,0.18181818181818182,,,0.0425531914893617,,,-0.3673469387755102,,,0.3877551020408163,,,0.2384313725490196,,,0.13403846153846155,,,0.6578749058025621,,,-0.08428014244531118,,,0.2718331354926234,,,0.0766307789740342,,0.4925373134328358,0.04411764705882353,0.26832748024582964,0.282638570774164,0.0,0.141319285387082,-1.0,-1.0,-1.0
92,6343,,,,,,,,,,,0.1384335154826958,,,-0.17080933616247349,,,0.2124886329190664,,,-0.172,,,-0.28,,,-0.1815701727796302,,,0.20772946859903382,,,0.40096618357487923,,,0.19162640901771336,,,0.14864864864864866,,-0.09700644183402804,-0.06756756756756757,-0.0822870047007978,-1.0,-1.0,-1.0
93,6351,0.2619831686791072,0.18779694923730933,0.22489005895820827,0.2625178826895565,0.024096385542168676,0.1433071341158626,0.23711340206185566,0.09423529411764706,0.16567434808975134,0.044673539518900345,-0.047058823529411764,-0.0011926420052557098,-0.6208133971291866,-0.36941176470588233,-0.49511258091753446,-0.03319377990430622,0.17647058823529413,0.07163840416549395,-0.17882775119617225,-0.06235294117647059,-0.12059034618632142,-0.2840909090909091,-0.49411764705882355,-0.38910427807486636,-0.05660377358490566,0.012345679012345678,-0.02212904728627999,0.04524590163934426,0.08641975308641975,0.06583282736288201,0.14557377049180328,0.2716049382716049,0.20858935438170412,0.12229508196721312,0.23170731707317074,0.17700119952019194,-0.07653701380175659,0.09090909090909091,0.0071860385536671595,-0.12229508196721312,-0.022727272727272728,-0.07251117734724292,-1.0,-1.0,-1.0
94,6385,0.2545731707317073,0.0379746835443038,0.14627392713800555,0.4049493813273341,0.012658227848101266,0.2088038045877177,0.3053763440860215,0.1518987341772152,0.22863753913161833,0.18833063209076176,0.025,0.10666531604538088,-0.47782503037667073,-0.17,-0.32391251518833536,0.009416767922235723,0.2625,0.13595838396111787,-0.07402949142341259,-0.04073170731707317,-0.05738059937024288,-0.08937706891363226,-0.14634146341463414,-0.1178592661641332,-0.11676196208245561,0.1,-0.008380981041227802,0.12057198570035749,0.15853658536585366,0.13955428553310556,0.15274618134546636,0.23170731707317074,0.19222674920931854,0.19629509262268444,0.10227272727272728,0.14928390994770585,0.04875112849834487,0.10526315789473684,0.07700714319654085,-0.2572505800464037,-0.2,-0.22862529002320187,-1.0,-1.0,-1.0
95,6392,0.2521479267837131,0.26666666666666666,0.2594072967251899,0.096051227321238,-0.04,0.028025613660619,0.2251973910058359,0.3466666666666667,0.2859320288362513,0.02109704641350211,0.058823529411764705,0.03996028791263341,-0.45136681500317866,-0.23722222222222222,-0.34429451861270044,-0.033693579148124604,0.05555555555555555,0.010930988203715474,-0.22590068159688412,-0.195,-0.21045034079844205,-0.2557611165206102,-0.5666666666666667,-0.4112138915936384,-0.04506578947368421,0.17322291235334714,0.06407856143983146,-0.074061315880124,-0.2235294117647059,-0.14879536382241496,0.16889880952380953,0.2836438923395445,0.22627135093167702,0.22061011904761904,0.3250517598343685,0.2728309394409938,-0.09507406131588013,0.03529411764705882,-0.029889971834410653,-0.03459821428571429,-0.15294117647058825,-0.09376969537815127,-1.0,-1.0,-1.0
96,6399,0.38800193517174647,0.40384615384615385,0.39592404450895013,-0.0382196419932269,0.19230769230769232,0.07704402515723272,-0.049798792756539235,0.0,-0.024899396378269618,0.1664989939637827,0.11538461538461539,0.14094180467419903,-0.32801161103047893,-0.36538461538461536,-0.3466981132075472,0.21579476861167002,0.17307692307692307,0.19443584584429655,-0.018108651911468814,0.19551724137931034,0.08870429473392076,0.5935613682092555,-0.06557377049180328,0.26399379885872615,0.5025150905432596,0.20689655172413793,0.35470582113369875,-0.16084519189305735,-0.1724137931034483,-0.16662949249825282,0.13152220784821045,-0.10344827586206896,0.014036965993070742,0.5266859743483657,0.45614035087719296,0.49141316261277934,0.22484756097560976,0.18032786885245902,0.20258771491403438,-0.19317040508871777,-0.27891548889529855,-0.23604294699200817,-1.0,-1.0,-1.0
97,6406,0.5014150943396226,0.3333333333333333,0.417374213836478,0.17094736842105263,0.08333333333333333,0.12714035087719297,0.05372405372405373,0.2923076923076923,0.173015873015873,0.06308506308506308,0.07692307692307693,0.07000407000407,-0.3742757821552723,-0.24638572746847123,-0.3103307548118718,0.15874855156431056,0.23039064903106737,0.19456960029768897,-0.06355283307810107,-0.11285714285714285,-0.08820498796762197,0.21286370597243492,0.14285714285714285,0.1778604244147889,-0.09379785604900459,0.14285714285714285,0.02452964340406913,-0.1100811123986095,-0.3125,-0.21129055619930476,0.07522485690923958,0.14285714285714285,0.10904099988319121,0.31929681112019626,-0.0375,0.14089840556009814,0.16920152091254753,0.0,0.08460076045627377,-0.21330798479087454,-0.375,-0.29415399239543727,-1.0,-1.0,-1.0
98,6462,0.21624472573839662,0.09195402298850575,0.15409937436345117,0.13240901213171577,-0.034482758620689655,0.04896312675551306,0.2673705722070845,0.14285714285714285,0.20511385753211367,0.17400744416873448,-0.043478260869565216,0.06526459164958463,-0.4566880930517294,-0.29130434782608694,-0.3739962204389082,0.06917661463116008,0.1956521739130435,0.13241439427210178,-0.0505926568372362,-0.055,-0.0527963284186181,-0.19485400404741254,-0.42045454545454547,-0.307654274750979,0.0048721071863581,0.02369450195537152,0.01428330457086481,0.09181818181818181,0.13636363636363635,0.11409090909090908,0.08424242424242424,0.17045454545454544,0.12734848484848485,0.13727272727272727,0.21348314606741572,0.1753779366700715,0.01259662181505869,0.02,0.016298310907529347,-0.27254735651682216,-0.16,-0.2162736782584111,-1.0,-1.0,-1.0
99,6469,0.2539619651347068,0.07117353011187813,0.16256774762329246,0.13524590163934427,-0.03594382289930969,0.04965103937001729,0.18525052928722655,0.18518518518518517,0.18521785723620587,0.14407614046603218,-0.011764705882352941,0.06615571729183961,-0.474400518470512,-0.27647058823529413,-0.3754355533529031,0.0729099157485418,0.23529411764705882,0.15410201669780033,-0.14502369668246445,-0.11444444444444445,-0.12973407056345446,-0.21769352290679306,-0.47619047619047616,-0.3469419995486346,-0.0653101411224155,0.012345679012345678,-0.02648223105503491,0.08251404494382023,0.036585365853658534,0.05954970539873938,0.15203651685393257,0.23170731707317074,0.19187191696355166,0.23560393258426968,0.23170731707317074,0.2336556248287202,-0.0012974375608173856,0.16470588235294117,0.0817042223960619,-0.19129587528418318,-0.08235294117647059,-0.13682440823032688,-1.0,-1.0,-1.0
100,6511,0.2982565379825654,0.08695652173913043,0.19260652986084792,0.22743682310469315,0.1956521739130435,0.2115444985088683,0.277306168647425,0.2,0.23865308432371252,0.012919896640826873,0.0784313725490196,0.04567563459492324,-0.888265306122449,-0.38181818181818183,-0.6350417439703154,0.32653061224489793,0.34545454545454546,0.33599257884972167,0.0004901960784313725,0.29872727272727273,0.14960873440285205,0.016168544830965213,0.218,0.11708427241548261,0.3081822635962763,0.48333333333333334,0.39575779846480486,0.3674059787849566,-0.029705926257650395,0.1688500262636531,0.2261330761812922,0.04493207941483804,0.1355325777980651,0.24931183641368462,0.18571428571428572,0.21751306106398516,0.17307692307692307,0.10597788044239115,0.1395274017596571,0.11385767790262172,0.11997760044799104,0.11691763917530637,-1.0,-1.0,-1.0
101,6574,0.43788546255506605,0.44621384465388364,0.44204965360447485,0.3682916837361737,0.2512187195320117,0.3097552016340927,0.2795420974889217,0.3575307230637325,0.3185364102763271,-0.21714465805231642,0.025974025974025976,-0.09558531603914522,-0.5739048219350772,-0.35064935064935066,-0.4622770862922139,0.08257169870784746,0.16883116883116883,0.12570143376950815,-0.06464460784313726,-0.16151898734177214,-0.11308179759245471,-0.16482843137254902,-0.34177215189873417,-0.2533002916356416,-0.09695381591876842,0.1038961038961039,0.003471143988667741,-0.08668842945230323,-0.06329113924050633,-0.07498978434640478,0.11005135730007337,0.21621621621621623,0.1631337867581448,0.2509974610083424,0.12162162162162163,0.186309541314982,-0.07633840052875082,0.03614457831325301,-0.020096911107748906,-0.26046511627906976,-0.3253012048192771,-0.2928831605491734,-1.0,-1.0,-1.0
102,6609,0.4261849261849262,0.14666666666666667,0.28642579642579646,0.16021464162514373,0.10666666666666667,0.1334406541459052,0.10576569959603378,0.21333333333333335,0.15954951646468357,0.17664340800587588,0.02531645569620253,0.1009799318510392,-0.649950182663567,-0.49382716049382713,-0.571888671578697,-0.005313849219528396,0.06172839506172839,0.028207272921099997,-0.30023248090335436,-0.1844578313253012,-0.24234515611432778,0.014945200929923613,0.060240963855421686,0.03759308239267265,-0.01195616074393889,0.012048192771084338,4.601601357272396e-05,-0.24574290484140235,-0.23809523809523808,-0.2419190714683202,-0.23394957983193276,-0.09592592592592593,-0.16493775287892934,0.5129442738043001,0.16072647821930902,0.3368353760118046,0.21478991596638655,-0.03571428571428571,0.08953781512605041,-0.226890756302521,-0.13580246913580246,-0.18134661271916175,-1.0,-1.0,-1.0
103,6616,0.3399477806788512,0.4782608695652174,0.4091043251220343,0.09190600522193211,-0.08695652173913043,0.002474741741400839,-0.11488250652741515,0.10869565217391304,-0.003093427176751054,0.14882506527415143,0.0,0.07441253263707572,-0.4328072692491631,-0.358695652173913,-0.39575146071153805,0.1891604675876727,0.21739130434782608,0.20327588596774937,-0.18125298900047823,-0.029791666666666668,-0.10552232783357245,0.39646102343376377,0.09512561735022547,0.2457933203919946,0.14681970349115256,0.2883830792355594,0.217601391363356,-0.09454545454545454,-0.0196078431372549,-0.05707664884135472,0.02181818181818182,-0.1,-0.03909090909090909,0.5013404825737265,0.36,0.43067024128686326,0.42037366548042704,0.35294117647058826,0.38665742097550765,0.05337781484570475,0.11764705882352941,0.08551243683461708,-1.0,-1.0,-1.0
104,6630,,0.09302325581395349,,,0.18069767441860465,,,0.15555555555555556,,,0.06382978723404255,,,-0.4,,,0.36,,,0.24502659050620446,,,0.14102816623990547,,,0.25,,,-0.01605385810460901,,,0.1220438460210599,,,0.3130833728840373,,0.20269718022067837,0.09230769230769231,0.14750243626418535,-0.024476904855902093,0.07692307692307693,0.026223086033587417,-1.0,-1.0,-1.0
105,6693,0.5221764974851395,0.48333333333333334,0.5027549154092364,0.5221631205673759,0.25016666666666665,0.3861648936170213,0.4024929634097306,0.39960011425307057,0.4010465388314006,-0.1644250168123739,0.05319290761231836,-0.05561605460002777,-0.6476126429051782,-0.358974358974359,-0.5032935009397685,0.11499663752521856,0.10256410256410256,0.10878037004466057,-0.08413751507840772,-0.10911392405063292,-0.09662571956452032,-0.30759951749095293,-0.3670886075949367,-0.3373440625429448,-0.10405004939084624,0.1331822423676843,0.014566096488419035,-0.09040793825799338,-0.06329113924050633,-0.07684953874924985,0.2655935613682093,0.013513513513513514,0.1395535374408614,0.23116501286291805,0.16216216216216217,0.1966635875125401,-0.04181758314125782,0.16,0.059091208429371087,-0.2766323024054983,-0.25333333333333335,-0.2649828178694158,-1.0,-1.0,-1.0
106,6721,0.3536776212832551,0.44872340425531915,0.40120051276928714,-0.07250912884715702,-0.10638297872340426,-0.08944605378528064,-0.16272965879265092,-0.1702127659574468,-0.16647121237504886,0.13998914812805208,0.07142857142857142,0.10570885977831175,-0.4183727034120735,-0.37955555555555553,-0.39896412948381454,-0.0716223548562127,-0.08888888888888889,-0.0802556218725508,-0.12317210348706412,0.10904761904761905,-0.007062242219722535,0.7025131502045587,-0.047619047619047616,0.32744705129275553,0.4628872004675628,0.5853658536585366,0.5241265270630497,-0.004091174751607247,-0.0975609756097561,-0.050826075180681676,0.3635300993571011,0.12195121951219512,0.24274065943464812,1.0040911747516073,0.7804878048780488,0.892289489814828,0.347621088726961,0.6086956521739131,0.4781583704504371,0.08909308829404715,0.22370115929583512,0.15639712379494114,-1.0,-1.0,-1.0
107,6728,0.2640831002796644,0.14285714285714285,0.20347012156840363,0.17964071856287425,-0.17142857142857143,0.004106073567151411,0.3476796407185629,0.35714285714285715,0.35241124893071,0.23365416528377034,0.14285714285714285,0.18825565407045658,-0.6789340101522843,-0.42857142857142855,-0.5537527193618564,0.10723350253807107,0.42857142857142855,0.26790246555474984,0.03192161820480405,-0.19775,-0.08291419089759798,-0.20980091883614088,-0.2125,-0.21115045941807042,0.08483920367534456,0.4802119040199439,0.2825255538476442,0.16962750716332378,0.1875,0.17856375358166188,0.27736389684813756,0.225,0.25118194842406877,0.09598853868194843,-0.021052631578947368,0.03746795355150053,0.16487859966120835,0.010526315789473684,0.08770245772534102,-0.4180392156862745,-0.29473684210526313,-0.3563880288957688,-1.0,-1.0,-1.0
108,6784,0.27092916283348667,0.05580693815987934,0.16336805049668301,0.19509345794392524,-0.3212669683257919,-0.06308675519093332,0.08859315589353613,0.23076923076923078,0.15968119333138345,-0.18675352877307275,-0.23076923076923078,-0.20876137977115178,-0.7998552298226566,-0.6923076923076923,-0.7460814610651745,0.08758595729279768,0.23076923076923078,0.15917759403101422,-0.038910505836575876,0.035,-0.0019552529182879363,-0.4571118349619978,-0.5,-0.4785559174809989,0.1306588148693412,0.5686274509803921,0.34964313292486665,-0.12182554287817446,-0.30986887508626637,-0.21584720898222043,0.23260687342833195,0.37254901960784315,0.30257794651808756,0.19690835480309166,0.04285714285714286,0.11988274883011726,0.04454267256035362,0.10420979986197378,0.0743762362111637,-0.4107446446786807,-0.30986887508626637,-0.3603067598824735,-1.0,-1.0,-1.0
109,6812,,0.06976744186046512,,,0.18604651162790697,,,0.1590909090909091,,,0.08695652173913043,,,-0.4,,,0.32,,,0.24176470588235294,,,0.11607843137254902,,,0.2549019607843137,,,-1.0,,,-1.0,,,-0.1567111735769501,,0.18181818181818182,0.07167955024595925,0.12674886603207053,-1.0,-0.03373155305692199,-0.516865776528461,-1.0,-1.0,-1.0
110,6826,0.2849002849002849,0.13333333333333333,0.20911680911680913,0.15658362989323843,0.04,0.09829181494661922,-0.16341096919609316,0.05806451612903226,-0.052673226533530446,0.09845788849347568,-0.07692307692307693,0.010767405785199378,-0.5794323626981202,-0.46782051282051285,-0.5236264377593165,0.1111111111111111,0.0,0.05555555555555555,-0.41792656587473004,-0.21051282051282053,-0.3142196931937753,0.04175665946724262,0.10256410256410256,0.0721603810156726,-0.0014398848092152627,0.0,-0.0007199424046076314,-0.21016582552271088,-0.24358974358974358,-0.22687778455622723,-0.1521268925739005,-0.058333333333333334,-0.10523011295361692,0.49447278911564624,0.26843657817109146,0.3814546836433689,0.35328046142754144,0.10256410256410256,0.22792228199582198,-0.11860129776496034,-0.1282051282051282,-0.12340321298504427,-1.0,-1.0,-1.0
111,6847,0.4026639344262295,0.5,0.45133196721311475,0.06403688524590163,-0.17391304347826086,-0.054938079116179615,-0.16342213114754098,-0.043478260869565216,-0.1034501960085531,0.17776639344262296,-0.13636363636363635,0.020701378539493304,-0.4492472073822244,-0.32045454545454544,-0.3848508764183849,0.27510245901639346,0.36363636363636365,0.3193694113263785,-0.19788155994222437,0.2938636363636364,0.04799103821070601,0.4886856042368801,0.045454545454545456,0.26707007484571277,0.24795377948964853,0.36363636363636365,0.3057950715630061,-0.12788168769030014,-0.15217391304347827,-0.14002780036688922,0.07872988255763376,0.06521739130434782,0.07197363693099079,0.42258064516129035,0.7959183673469388,0.6092495062541146,0.3455202892728003,0.38766906727560163,0.366594678274201,-0.011959876543209876,0.053925873880203756,0.02098299866849694,-1.0,-1.0,-1.0
112,6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3341559723593287,-0.031791907514450865,0.1511820324224389,-1.0,-1.0,-1.0
113,6371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,6861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,6840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,6490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,10007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,10014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,10021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,10035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,10042,,,,,,,,,,,,,,0.1111111111111111,,,0.1111111111111111,,,0.15,,,0.2,,,-1.0,,,-1.0,,,-1.0,,,-1.0,,,,,,,,,,
128,10056,-0.2017857142857143,0.0,-0.10089285714285715,-0.019642857142857142,0.0,-0.009821428571428571,0.0,0.0,0.0,0.07142857142857142,0.1111111111111111,0.09126984126984126,-0.17857142857142858,0.1111111111111111,-0.033730158730158735,-0.10714285714285714,0.1111111111111111,0.001984126984126984,-0.19854280510018216,0.15044444444444444,-0.02404918032786886,-0.24,0.2,-0.01999999999999999,-0.56,-0.36,-0.46,-0.21739130434782608,1.9866,0.8846043478260869,-0.09090909090909091,0.12,0.014545454545454542,0.2,0.15897237782499518,0.1794861889124976,0.0,-0.07142857142857142,-0.03571428571428571,-0.1,-0.2857142857142857,-0.19285714285714284,-1.0,-1.0,-1.0
129,10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,10070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,10084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,10091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,10098,-0.20349251603706345,0.0,-0.10174625801853172,-0.019642857142857142,0.0,-0.009821428571428571,0.0,0.0,0.0,0.07142857142857142,0.1111111111111111,0.09126984126984126,-0.17857142857142858,0.1111111111111111,-0.033730158730158735,-0.10714285714285714,0.1111111111111111,0.001984126984126984,-0.19854280510018216,0.15044444444444444,-0.02404918032786886,-0.24,0.2,-0.01999999999999999,-0.56,-0.1,-0.33,-0.17391304347826086,0.3,0.06304347826086956,0.045454545454545456,0.28,0.16272727272727275,0.3181818181818182,0.5066640911724937,0.41242295467715595,0.20454545454545456,0.08333333333333333,0.14393939393939395,0.09090909090909091,0.0625,0.07670454545454546,-1.0,-1.0,-1.0
135,10105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
